player_name,club_name,position_name,now_cost,total_points,event_points,points_per_game,selected_by_percent,goals_scored,assists,minutes,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,saves,yellow_cards,red_cards,bonus,influence,creativity,threat,ict_index,form,dreamteam_count,value_form,value_season,transfers_in,transfers_out,transfers_in_event,transfers_out_event,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution,defensive_contribution_per_90,news,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
Milan Aleksić,Sunderland,MID,4.9,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,295,2596,0,116,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined Cracovia on loan for the rest of the season.,681,289,676,291,656,285,682,290,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,373,236,674,286,684,291,645,272,0.0,0.0
Manuel Benson,Burnley,MID,5.4,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1070,1906,85,144,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined Swansea City on loan for the rest of the season.,707,306,708,308,697,305,708,307,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,178,111,702,304,710,308,638,267,0.0,0.0
Romaine Mundle,Sunderland,MID,4.9,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,108,621,6,12,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Hamstring injury - Expected back 18 Oct,674,284,668,285,648,280,675,285,3.0,,3.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,351,219,667,281,677,286,722,316,0.0,0.0
Nectarios Triantis,Sunderland,MID,4.4,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2951,4184,327,323,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined Minnesota United permanently.,550,201,535,203,505,192,552,202,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,570,315,540,198,556,208,527,187,0.0,0.0
Ian Poveda,Sunderland,MID,4.9,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,188,1384,8,45,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,663,277,655,277,634,272,664,278,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,329,206,655,273,666,279,646,273,0.0,0.0
Jay Matete,Sunderland,MID,4.4,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,10702,15015,1063,979,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,545,198,530,200,500,189,547,199,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,565,312,535,195,551,205,338,113,0.0,0.0
Harrison H.Jones,Sunderland,MID,4.4,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2006,3626,233,221,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,560,206,546,208,516,197,562,207,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,583,320,550,203,566,213,554,203,0.0,0.0
Axel Tuanzebe,Burnley,DEF,3.9,0,0,0.0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,69540,110968,4572,6066,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,405,145,383,140,343,121,407,145,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,718,223,388,134,411,142,134,52,0.0,0.0
Abdoullah Ba,Sunderland,MID,4.4,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9803,15686,671,902,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,541,195,526,197,495,186,543,196,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,557,308,530,191,547,202,352,117,0.0,0.0
Pierre Ekwah,Sunderland,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1406,0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined AS Saint-Etienne permanently.,593,224,585,226,559,216,595,225,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,435,253,585,222,599,231,703,304,0.0,0.0
Jaydee Canvot,Crystal Palace,DEF,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,330,150,55,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,649,234,642,234,617,226,650,234,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,512,113,640,231,653,233,719,241,0.0,0.0
John Victor John,Nott'm Forest,GKP,4.0,0,0,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,29496,4867,5908,1460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,450,45,433,28,395,21,452,45,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,637,58,433,44,456,45,286,40,0.0,0.0
Timothée Pembele,Sunderland,DEF,3.9,0,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,15572,8848,11149,1603,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,412,152,390,147,350,128,414,152,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,725,230,395,141,418,149,300,109,0.0,0.0
Willy Boly,Nott'm Forest,DEF,3.9,0,0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,11131,20452,4677,1526,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,403,143,381,138,341,119,405,143,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,716,221,386,132,410,141,250,94,0.0,0.0
Zeki Amdouni,Burnley,FWD,4.9,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,388,4024,32,84,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Knee injury - Unknown return date,676,70,670,70,651,67,677,70,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,361,58,669,68,679,71,636,77,0.0,0.0
Marko Stamenic,Nott'm Forest,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,245,4575,0,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined Swansea City permanently.,603,233,596,235,571,225,605,234,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,452,263,595,231,609,240,634,264,0.0,0.0
Eric Da Silva Moreira,Nott'm Forest,MID,4.5,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1896,12109,0,550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined Rio Ave on loan for the rest of the season.,623,250,617,252,591,242,624,251,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,480,281,616,248,630,257,490,165,0.0,0.0
Ashley Barnes,Burnley,FWD,4.4,0,0,0.0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,55574,141009,4392,7667,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,519,45,502,45,467,43,521,46,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,513,68,505,44,524,47,146,21,0.0,0.0
Lewis O'Brien,Nott'm Forest,MID,5.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined Wrexham permanently.,685,292,686,294,669,289,686,293,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,270,165,678,289,688,294,738,326,0.0,0.0
Nicolás Dominguez,Nott'm Forest,MID,5.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,106,140,9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Knee injury - Expected back 05 Oct,686,293,687,295,670,290,687,294,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,273,166,679,290,689,295,735,323,0.0,0.0
Michael Obafemi,Burnley,FWD,4.4,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4151,27922,0,1228,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined VfL Bochum  on loan for the rest of the season.,531,46,516,46,482,44,533,47,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,536,69,518,45,536,48,348,56,0.0,0.0
Zach Abbott,Nott'm Forest,DEF,3.9,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2869,8036,849,471,-0.1,0.1,-0.1,0.1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,418,158,396,153,356,134,420,158,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,731,236,401,147,424,155,379,139,0.0,0.0
Luke O'Nien,Sunderland,DEF,4.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,421,1136,16,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Shoulder injury - Expected back 04 Oct,444,169,425,165,387,148,446,169,,,,,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,626,162,427,158,450,166,656,221,0.0,0.0
Omar O.Richards,Nott'm Forest,DEF,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,345,3113,0,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined Rio Ave on loan for the rest of the season.,581,227,571,226,544,218,583,227,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,412,84,572,222,587,224,631,216,0.0,0.0
Jair Jair Cunha,Nott'm Forest,DEF,4.4,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,957,4063,57,219,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,565,225,551,224,522,215,567,225,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,590,153,555,220,571,222,547,200,0.0,0.0
David David Carmo,Nott'm Forest,DEF,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,427,3345,0,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined Real Oviedo on loan for the rest of the season.,592,230,583,230,557,222,594,230,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,433,96,584,225,598,227,624,214,0.0,0.0
Norberto Neto,Bournemouth,GKP,4.5,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,12275,0,371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined Botafogo permanently.,576,80,562,65,533,58,578,80,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,391,20,566,79,582,80,484,76,0.0,0.0
Will Dennis,Bournemouth,GKP,4.0,0,0,0.0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,30852,28307,2223,2290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,460,50,443,33,405,26,462,50,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,650,63,444,49,466,50,178,25,0.0,0.0
Callan McKenna,Bournemouth,GKP,4.0,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4446,5296,307,423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,505,71,488,54,452,47,507,71,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,703,84,490,70,511,71,355,53,0.0,0.0
Alex Paulsen,Bournemouth,GKP,4.0,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1107,6020,0,317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined Lechia Gdansk on loan for the rest of the season.,482,64,465,47,428,40,484,64,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,677,77,466,63,488,64,483,75,0.0,0.0
Taiwo Awoniyi,Nott'm Forest,FWD,5.3,0,0,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,14367,52544,1053,2589,-0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,703,73,704,74,690,71,704,73,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,220,48,696,71,706,74,252,40,0.0,0.0
Mike Trésor,Burnley,MID,4.4,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2999,4425,933,405,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,537,192,522,194,489,183,539,193,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,549,305,525,188,543,199,526,186,0.0,0.0
Angus Gunn,Nott'm Forest,GKP,4.0,0,0,0.0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,21346,36510,1265,2372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,437,36,418,19,380,12,439,36,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,619,49,420,35,443,36,140,18,0.0,0.0
Jaydon Banel,Burnley,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2044,2445,231,197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,616,246,610,248,585,238,618,247,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,472,277,609,244,623,253,598,239,0.0,0.0
Zak Johnson,Sunderland,DEF,4.0,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2721,9102,253,473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,488,188,471,186,434,170,490,188,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,683,194,472,178,494,185,372,136,0.0,0.0
Niall Huggins,Sunderland,DEF,4.0,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1038,10753,0,443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined Wycombe Wanderers on loan for the rest of the season.,480,183,463,181,426,165,482,183,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,674,188,464,173,486,180,458,173,0.0,0.0
Leo Fuhr Hjelde,Sunderland,DEF,4.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,193,292,13,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Achilles injury - Unknown return date,473,181,456,179,419,163,475,181,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,665,184,457,171,479,178,723,243,0.0,0.0
Dennis Cirkin,Sunderland,DEF,4.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,188,1484,7,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Wrist Injury - Unknown return date,464,179,447,177,409,160,466,179,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,654,180,448,169,470,176,669,227,0.0,0.0
Joe Anderson,Sunderland,DEF,3.9,0,0,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,13346,21447,5656,1593,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,408,148,386,143,346,124,410,148,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,721,226,391,137,414,145,255,95,0.0,0.0
Aji Alese,Sunderland,DEF,4.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,183,315,12,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Shoulder injury - 50% chance of playing,449,171,432,169,394,152,451,171,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,636,169,432,160,455,168,725,244,0.0,0.0
Luca Koleosho,Burnley,MID,5.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,68,2620,0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined Espanyol on loan for the rest of the season.,692,297,693,299,677,294,693,298,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,287,174,685,294,695,299,673,286,0.0,0.0
Aaron A.Ramsey,Burnley,MID,4.4,0,0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,62789,640165,0,33122,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined Leicester City on loan for the rest of the season.,539,193,524,195,492,184,541,194,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,553,306,527,189,545,200,85,25,0.0,0.0
Blondy Nna Noukeu,Sunderland,GKP,4.0,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1405,3868,97,259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,478,63,461,46,424,39,480,63,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,672,76,462,62,484,63,432,64,0.0,0.0
Simon Moore,Sunderland,GKP,4.0,0,0,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5887,12977,369,904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,430,30,411,13,372,6,432,30,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,611,43,413,29,436,30,256,34,0.0,0.0
Anthony Patterson,Sunderland,GKP,4.4,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4617,18002,170,826,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,532,76,517,60,484,53,534,76,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,541,34,520,75,538,76,343,52,0.0,0.0
Luis Eduardo Cuiabano,Nott'm Forest,DEF,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25,25,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined Botafogo on loan for the rest of the season.,621,232,615,232,589,224,622,232,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,478,108,614,229,628,231,740,245,0.0,0.0
Nicolò Savona,Nott'm Forest,DEF,4.5,0,0,0.0,0.0,0,0,53,0,2,0,0,0,0,0,0,0,11.0,11.1,4.0,2.6,0.0,0,0.0,0.0,978,385,63,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0,3,2,0,5,8.49,,326,127,274,93,304,106,349,125,,,,,,,0.0,0.0,0.0,0.0,1.49,3.4,456,103,597,227,611,229,692,233,0.0,0.0
Luís Hemir Luís Hemir,Sunderland,FWD,4.4,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5979,10944,694,750,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined Moreirense on loan for the rest of the season.,561,53,547,53,518,51,563,54,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,586,76,551,52,567,55,391,59,0.0,0.0
Oluwaseun Adewumi,Burnley,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,2188,0,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined Cercle Brugge on loan for the rest of the season.,628,253,622,255,596,245,629,254,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,485,284,621,251,635,260,687,295,0.0,0.0
Ahmed Abdullahi,Sunderland,FWD,4.4,0,0,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,13937,33365,1164,1726,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,572,58,558,58,529,56,574,59,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,597,81,562,57,578,60,261,42,0.0,0.0
Sam Proctor,Aston Villa,GKP,4.0,0,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,16965,5234,822,636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,503,70,486,53,450,46,505,70,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,701,83,488,69,509,70,326,48,0.0,0.0
Nazarii Rusyn,Sunderland,FWD,4.4,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3530,14060,0,626,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined Arka on loan for the rest of the season.,538,47,523,47,490,45,540,48,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,550,70,526,46,544,49,426,63,0.0,0.0
Bastien Meupiyou,Wolves,DEF,4.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,575,0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,On loan to FC Alverca,501,198,484,196,448,181,503,198,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,699,207,486,189,507,195,698,235,0.0,0.0
Andre Harriman-Annous,Arsenal,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,679,299,79,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,648,268,641,269,616,260,649,269,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,511,302,639,264,652,272,702,303,0.0,0.0
Piero Hincapie,Arsenal,DEF,5.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3400,1533,301,350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,721,245,722,245,720,244,722,245,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,158,20,718,244,723,245,609,211,0.0,0.0
Matt Doherty,Wolves,DEF,4.4,0,0,0.0,0.1,0,0,180,0,5,0,0,0,0,2,0,0,29.0,7.7,0.0,3.7,0.0,0,0.0,0.0,2591,8744,133,624,-0.1,0.1,0.0,0.0,0.0,0.03,0.03,3.76,2,6,8,8,14,7.0,,252,96,295,98,471,197,321,110,,,,,,,0.0,0.0,0.02,0.02,1.88,2.5,517,115,507,204,526,208,413,155,1.0,0.0
Joe Gauci,Aston Villa,GKP,4.0,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,10254,0,484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined Port Vale on loan for the rest of the season.,468,54,451,37,413,30,470,54,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,658,67,452,53,474,54,401,59,0.0,0.0
Daniel Bentley,Wolves,GKP,4.0,0,0,0.0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7531,16455,580,1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,431,31,412,14,373,7,433,31,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,612,44,414,30,437,31,208,28,0.0,0.0
Filip Marschall,Aston Villa,GKP,4.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,779,0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined Stevenage permanently.,467,53,450,36,412,29,469,53,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,657,66,451,52,473,53,678,81,0.0,0.0
